MessageID, ChatID, Message, MemberID, CreatedAt
7173, 72, a boy walked under one town., 56, 2019-03-03 01:58:44
7174, 72, any boy ran on any dog., 49, 2019-03-03 03:54:33
7175, 72, any girl skipped to a girl., 7, 2019-03-03 13:59:31
7176, 72, some town jumped on the town., 97, 2019-03-03 01:17:20
7177, 72, any girl skipped on the car., 21, 2019-03-03 22:00:51
7178, 72, some car jumped from some car., 64, 2019-03-03 01:42:54
7179, 72, some town jumped over the town., 37, 2019-03-03 10:17:15
7180, 72, one boy jumped under one town., 97, 2019-03-03 00:56:42
7181, 72, the town jumped over a car., 85, 2019-03-03 09:48:02
7182, 72, the girl ran under a town., 39, 2019-03-03 02:42:01
7183, 72, any girl walked from the dog., 94, 2019-03-03 21:29:17
7184, 72, some dog walked from any car., 30, 2019-03-03 15:00:52
7185, 72, a car jumped over one girl., 52, 2019-03-03 12:43:39
7186, 72, a boy walked over one dog., 70, 2019-03-03 17:44:09
7187, 72, the girl jumped to a dog., 85, 2019-03-03 17:41:14
7188, 72, the boy skipped over some dog., 62, 2019-03-03 12:09:32
7189, 72, one dog ran over a girl., 10, 2019-03-03 15:08:49
7190, 72, any boy jumped to the girl., 69, 2019-03-03 13:51:58
7191, 72, one town jumped from any car., 31, 2019-03-03 09:53:05
7192, 72, some dog ran on any girl., 32, 2019-03-03 10:17:36
7193, 72, one town skipped under a car., 96, 2019-03-03 21:19:52
7194, 72, the car walked over a town., 8, 2019-03-03 00:44:31
7195, 72, some town ran to a town., 15, 2019-03-03 18:18:40
7196, 72, one girl walked under a car., 14, 2019-03-03 19:15:19
7197, 72, any car ran to the town., 94, 2019-03-03 08:33:34
7198, 72, some town walked under a boy., 1, 2019-03-04 15:19:45
7199, 72, any boy walked to one boy., 30, 2019-03-04 04:50:36
7200, 72, a town jumped from one girl., 59, 2019-03-04 14:18:16
7201, 73, the town walked from a dog., 27, 2019-03-04 23:43:46
7202, 73, some girl drove to any car., 87, 2019-03-04 01:40:36
7203, 73, a town drove on some town., 48, 2019-03-04 08:07:29
7204, 73, one car ran from a boy., 42, 2019-03-04 23:17:51
7205, 73, one boy jumped on the car., 32, 2019-03-04 08:53:23
7206, 73, any town walked from some town., 30, 2019-03-04 17:21:14
7207, 73, some town skipped on a town., 1, 2019-03-04 19:34:27
7208, 73, any town drove from a boy., 33, 2019-03-04 22:03:48
7209, 73, a town ran from any car., 99, 2019-03-04 23:03:22
7210, 73, a boy walked from a dog., 51, 2019-03-04 21:30:20
7211, 73, one boy skipped over one car., 26, 2019-03-04 22:54:48
7212, 73, one dog drove on some dog., 40, 2019-03-04 22:13:32
7213, 73, one town ran under any boy., 65, 2019-03-04 19:28:29
7214, 73, the boy walked over a town., 83, 2019-03-04 09:32:17
7215, 73, a boy ran to any town., 42, 2019-03-04 00:33:45
7216, 73, the girl ran from the town., 14, 2019-03-04 23:35:13
7217, 73, one girl jumped over a boy., 67, 2019-03-04 15:47:55
7218, 73, a car jumped to some car., 9, 2019-03-04 01:41:57
7219, 73, the town ran under a town., 54, 2019-03-04 10:30:44
7220, 73, any girl ran from some girl., 16, 2019-03-04 18:06:16
7221, 73, any girl ran from the girl., 95, 2019-03-04 20:54:41
7222, 73, the boy walked under a town., 37, 2019-03-04 22:34:03
7223, 73, some boy ran from a car., 4, 2019-03-04 15:25:10
7224, 73, one dog jumped under any town., 72, 2019-03-04 07:42:13
7225, 73, any dog jumped on the boy., 64, 2019-03-04 11:38:04
7226, 73, some girl drove under some town., 39, 2019-03-04 21:59:59
7227, 73, the dog drove to some dog., 72, 2019-03-04 21:09:00
7228, 73, one boy drove from the dog., 3, 2019-03-04 07:30:29
7229, 73, one dog walked from one girl., 26, 2019-03-04 18:16:40
7230, 73, any car skipped to some boy., 74, 2019-03-04 19:14:04
7231, 73, one girl jumped on any boy., 55, 2019-03-04 10:23:25
7232, 73, any town walked over one girl., 19, 2019-03-04 19:28:03
7233, 73, any boy jumped under one car., 3, 2019-03-04 06:33:18
7234, 73, the car drove from any dog., 48, 2019-03-04 18:14:07
7235, 73, one girl ran from a girl., 83, 2019-03-04 18:04:49
7236, 73, a boy jumped to any girl., 40, 2019-03-04 18:56:33
7237, 73, the dog ran on a car., 22, 2019-03-04 05:10:45
7238, 73, the town skipped over the car., 68, 2019-03-04 16:51:37
7239, 73, a dog drove over the dog., 8, 2019-03-04 06:10:04
7240, 73, any town walked on any boy., 45, 2019-03-04 06:05:44
7241, 73, some car walked from a dog., 7, 2019-03-04 21:56:07
7242, 73, the town skipped over one town., 44, 2019-03-04 08:39:45
7243, 73, the girl jumped to any dog., 32, 2019-03-04 16:53:27
7244, 73, one girl jumped from the town., 53, 2019-03-04 08:20:46
7245, 73, some town drove from a girl., 88, 2019-03-04 18:12:50
7246, 73, one dog ran from a girl., 84, 2019-03-04 05:33:45
7247, 73, any dog walked to some girl., 26, 2019-03-04 14:02:49
7248, 73, any dog drove on a boy., 62, 2019-03-04 11:35:51
7249, 73, a dog skipped on some dog., 81, 2019-03-04 05:25:45
7250, 73, a boy walked over a car., 36, 2019-03-04 20:41:28
7251, 73, a car jumped under the girl., 50, 2019-03-04 10:10:36
7252, 73, some girl skipped over any boy., 4, 2019-03-04 06:57:30
7253, 73, any girl walked from some town., 14, 2019-03-04 08:20:44
7254, 73, some dog skipped to some girl., 32, 2019-03-04 09:10:13
7255, 73, some dog drove from a boy., 42, 2019-03-04 06:48:04
7256, 73, any dog jumped to the girl., 1, 2019-03-04 00:47:04
7257, 73, some girl drove over some girl., 45, 2019-03-04 12:37:30
7258, 73, some girl skipped to a car., 25, 2019-03-04 16:24:56
7259, 73, the town drove from the dog., 100, 2019-03-04 00:40:26
7260, 73, a dog jumped under one dog., 97, 2019-03-04 08:40:56
7261, 73, one car jumped under the boy., 53, 2019-03-04 05:34:22
7262, 73, one dog jumped under some girl., 49, 2019-03-04 07:46:06
7263, 73, any dog skipped on any boy., 70, 2019-03-04 10:15:10
7264, 73, a boy jumped to any town., 13, 2019-03-04 20:39:06
7265, 73, a boy walked from a town., 64, 2019-03-04 02:26:33
7266, 73, a town skipped to the girl., 12, 2019-03-04 07:16:46
7267, 73, a town skipped on any car., 21, 2019-03-04 01:13:23
7268, 73, the dog walked over one boy., 55, 2019-03-04 16:21:58
7269, 73, some town skipped to the boy., 60, 2019-03-04 16:26:32
7270, 73, a town skipped on the dog., 92, 2019-03-04 12:00:22
7271, 73, any town walked to any boy., 43, 2019-03-04 11:50:07
7272, 73, a town skipped over a town., 72, 2019-03-04 20:58:31
7273, 73, any boy drove to some girl., 62, 2019-03-04 14:31:17
7274, 73, any girl walked from any dog., 85, 2019-03-04 22:19:00
7275, 73, the dog jumped from any car., 33, 2019-03-04 00:40:59
7276, 73, the girl ran on some dog., 7, 2019-03-04 02:56:24
7277, 73, one car jumped to one boy., 33, 2019-03-04 05:46:41
7278, 73, a dog jumped to a town., 1, 2019-03-04 06:00:34
7279, 73, some town ran under the boy., 83, 2019-03-04 04:45:49
7280, 73, some dog jumped on the dog., 6, 2019-03-04 18:49:53
7281, 73, a car ran under one car., 22, 2019-03-04 02:48:49
7282, 73, some town skipped under a town., 11, 2019-03-04 00:29:10
7283, 73, a boy ran under one dog., 25, 2019-03-04 19:13:59
7284, 73, any dog walked on any car., 51, 2019-03-04 09:36:57
7285, 73, one boy drove to a dog., 1, 2019-03-04 17:34:13
7286, 73, some girl walked on the dog., 90, 2019-03-04 06:00:35
7287, 73, the boy jumped under a dog., 66, 2019-03-04 11:41:54
7288, 73, some dog walked from any dog., 38, 2019-03-04 14:47:10
7289, 73, some dog ran on some dog., 13, 2019-03-04 04:57:11
7290, 73, some dog drove over one girl., 9, 2019-03-04 01:39:53
7291, 73, a boy walked from any town., 39, 2019-03-04 08:06:13
7292, 73, some girl walked over any boy., 38, 2019-03-04 21:42:10
7293, 73, any girl walked under one town., 4, 2019-03-04 21:04:23
7294, 73, some car ran on the car., 69, 2019-03-04 17:38:41
7295, 73, a town walked to some dog., 4, 2019-03-04 10:40:50
7296, 73, a dog jumped to the girl., 44, 2019-03-04 06:03:36
7297, 73, some car skipped to any town., 8, 2019-03-04 03:58:19
7298, 73, the boy jumped under a girl., 92, 2019-03-04 06:15:21
7299, 73, one girl walked to one boy., 6, 2019-03-04 23:42:51
7300, 73, a town skipped on the girl., 74, 2019-03-04 14:49:25
7301, 74, a boy skipped under the dog., 68, 2019-03-04 03:36:52
7302, 74, a girl skipped under one town., 74, 2019-03-04 17:30:24
7303, 74, one car ran under some town., 25, 2019-03-04 13:46:11
7304, 74, the town drove on a girl., 22, 2019-03-04 03:21:53
7305, 74, the boy skipped to some town., 98, 2019-03-04 03:18:06
7306, 74, any boy ran over any town., 19, 2019-03-04 16:06:36
7307, 74, some dog drove over one dog., 50, 2019-03-04 10:27:16
7308, 74, one town ran over a girl., 84, 2019-03-04 23:42:44
7309, 74, a boy drove to some girl., 89, 2019-03-04 13:57:38
7310, 74, a car drove from one dog., 1, 2019-03-04 09:01:08
7311, 74, one dog drove to the dog., 5, 2019-03-04 23:39:58
7312, 74, any car skipped to one car., 73, 2019-03-04 15:12:24
7313, 74, one dog walked over any boy., 81, 2019-03-04 16:24:32
7314, 74, a boy walked to any girl., 82, 2019-03-04 05:12:06
7315, 74, the dog drove on any boy., 87, 2019-03-04 09:33:42
7316, 74, the car jumped on some girl., 8, 2019-03-04 07:14:22
7317, 74, some girl jumped under some dog., 100, 2019-03-04 14:54:07
7318, 74, any car drove from any town., 86, 2019-03-04 22:32:49
7319, 74, any car walked under one boy., 15, 2019-03-04 05:38:53
7320, 74, a dog jumped over one boy., 61, 2019-03-05 22:42:04
7321, 74, one girl ran under the girl., 11, 2019-03-05 18:19:47
7322, 74, a car walked on the dog., 39, 2019-03-05 10:55:31
7323, 74, some car ran to any town., 37, 2019-03-05 23:05:20
7324, 74, some boy ran over one dog., 41, 2019-03-05 17:02:00
7325, 74, a girl jumped over one car., 15, 2019-03-05 18:24:30
7326, 74, some dog skipped over a car., 37, 2019-03-05 13:52:22
7327, 74, a town ran over a boy., 73, 2019-03-05 02:24:09
7328, 74, a boy jumped on one boy., 35, 2019-03-05 17:50:54
7329, 74, a boy jumped over a dog., 30, 2019-03-05 03:31:48
7330, 74, the town walked under a dog., 55, 2019-03-05 07:26:58
7331, 74, any town ran from any dog., 58, 2019-03-05 23:00:16
7332, 74, some dog ran on some dog., 13, 2019-03-05 11:21:01
7333, 74, a car drove on the dog., 57, 2019-03-05 16:44:36
7334, 74, any town ran from some dog., 44, 2019-03-05 23:17:59
7335, 74, some boy skipped from any town., 87, 2019-03-05 01:10:47
7336, 74, the town walked from the dog., 63, 2019-03-05 06:06:44
7337, 74, the girl skipped from a dog., 16, 2019-03-05 18:27:18
7338, 74, a dog walked under the boy., 60, 2019-03-05 22:20:50
7339, 74, the town drove from one town., 69, 2019-03-05 22:56:07
7340, 74, a boy jumped under any girl., 59, 2019-03-05 05:31:07
7341, 74, some town walked to any boy., 48, 2019-03-05 17:36:59
7342, 74, any car jumped over some boy., 62, 2019-03-05 21:21:38
7343, 74, a town walked under the town., 9, 2019-03-05 00:48:39
7344, 74, a girl walked under some town., 48, 2019-03-05 18:25:58
7345, 74, some boy skipped under the girl., 22, 2019-03-05 22:51:07
7346, 74, some girl ran over any town., 30, 2019-03-05 06:33:27
7347, 74, one dog drove from any boy., 69, 2019-03-05 17:43:26
7348, 74, some dog drove from a car., 53, 2019-03-05 15:28:56
7349, 74, one car skipped from one town., 43, 2019-03-05 00:22:57
7350, 74, one town skipped over a car., 82, 2019-03-05 04:28:40
7351, 74, the dog ran on any boy., 4, 2019-03-05 11:42:28
7352, 74, one girl drove under one boy., 11, 2019-03-05 19:17:51
7353, 74, any dog walked to the town., 41, 2019-03-05 12:54:11
7354, 74, any town drove over one dog., 87, 2019-03-05 06:21:09
7355, 74, the town drove to the boy., 25, 2019-03-05 19:11:31
7356, 74, a girl drove over any town., 39, 2019-03-05 01:44:51
7357, 74, the dog ran to a car., 28, 2019-03-05 12:42:38
7358, 74, some boy jumped over one car., 77, 2019-03-05 08:13:20
7359, 74, the dog walked from some dog., 18, 2019-03-05 23:04:50
7360, 74, any girl skipped over some car., 22, 2019-03-05 08:33:57
7361, 74, a girl walked to one boy., 18, 2019-03-05 22:43:27
7362, 74, the girl ran under the girl., 59, 2019-03-05 20:59:14
7363, 74, any girl walked to a girl., 93, 2019-03-05 06:25:16
7364, 74, the boy ran under a girl., 80, 2019-03-05 15:50:42
7365, 74, any girl skipped to one dog., 69, 2019-03-05 07:58:21
7366, 74, any town drove under a town., 62, 2019-03-05 07:09:32
7367, 74, any girl skipped to one car., 49, 2019-03-05 20:44:17
7368, 74, a boy drove under one car., 56, 2019-03-05 19:40:32
7369, 74, any girl skipped from a car., 17, 2019-03-05 13:44:46
7370, 74, the boy walked on some dog., 28, 2019-03-05 21:23:53
7371, 74, a dog walked from some girl., 11, 2019-03-05 09:14:35
7372, 74, some girl walked under one dog., 75, 2019-03-05 12:12:17
7373, 74, some girl skipped from any town., 28, 2019-03-05 18:32:14
7374, 74, a girl drove to any dog., 61, 2019-03-05 23:43:52
7375, 74, any car drove under the dog., 19, 2019-03-05 01:52:08
7376, 74, the town drove to any town., 41, 2019-03-05 02:23:41
7377, 74, a car jumped under one girl., 54, 2019-03-05 00:23:00
7378, 74, some town walked on some girl., 91, 2019-03-05 06:43:50
7379, 74, the car drove from one car., 63, 2019-03-05 11:34:58
7380, 74, some dog walked on some car., 89, 2019-03-05 02:24:59
7381, 74, the town skipped under the boy., 10, 2019-03-05 20:40:09
7382, 74, any girl skipped to some car., 30, 2019-03-05 02:31:00
7383, 74, any girl jumped on one town., 90, 2019-03-05 12:03:00
7384, 74, any boy ran to one town., 45, 2019-03-05 12:43:09
7385, 74, one dog ran under any town., 88, 2019-03-05 23:15:28
7386, 74, some town jumped over the girl., 35, 2019-03-05 23:58:59
7387, 74, the dog walked from any town., 51, 2019-03-05 06:56:06
7388, 74, any girl jumped to a boy., 67, 2019-03-05 17:39:12
7389, 74, some town ran under one car., 56, 2019-03-05 02:12:41
7390, 74, a dog walked under the town., 13, 2019-03-05 13:55:21
7391, 74, one town walked on one boy., 1, 2019-03-05 10:13:31
7392, 74, the dog jumped on any boy., 84, 2019-03-05 13:00:07
7393, 74, the girl ran on a town., 3, 2019-03-05 15:37:59
7394, 74, the car ran over one car., 9, 2019-03-05 00:36:55
7395, 74, any car skipped over a boy., 29, 2019-03-05 12:02:53
7396, 74, one town drove from any town., 17, 2019-03-05 07:58:03
7397, 74, a town jumped over the girl., 67, 2019-03-05 10:48:23
7398, 74, any girl drove over any girl., 95, 2019-03-05 07:49:28
7399, 74, the dog walked to some girl., 70, 2019-03-05 09:20:56
7400, 74, one town drove on the town., 66, 2019-03-05 01:07:04
7401, 75, some girl jumped to one town., 12, 2019-03-05 15:12:56
7402, 75, any car drove to one dog., 37, 2019-03-05 10:38:00
7403, 75, one girl skipped on one town., 12, 2019-03-05 18:21:48
7404, 75, any boy skipped on the girl., 85, 2019-03-05 10:59:20
7405, 75, a dog ran on one car., 60, 2019-03-05 04:38:42
7406, 75, the boy skipped on some car., 58, 2019-03-05 03:40:58
7407, 75, one town jumped on one town., 88, 2019-03-05 19:35:07
7408, 75, the girl walked to one car., 92, 2019-03-05 16:01:01
7409, 75, one boy skipped over any girl., 38, 2019-03-05 13:21:55
7410, 75, a dog skipped on the girl., 96, 2019-03-05 13:53:28
7411, 75, any girl walked under one girl., 65, 2019-03-05 19:18:52
7412, 75, some town skipped over any boy., 69, 2019-03-05 08:23:41
7413, 75, one town drove over a girl., 55, 2019-03-05 14:20:51
7414, 75, any boy walked to some girl., 13, 2019-03-05 14:28:39
7415, 75, any car ran on a dog., 35, 2019-03-05 11:03:10
7416, 75, some car ran to any boy., 6, 2019-03-05 08:13:30
7417, 75, the girl drove over the girl., 81, 2019-03-05 19:19:39
7418, 75, some dog jumped under one boy., 17, 2019-03-05 11:12:36
7419, 75, the boy jumped over some boy., 43, 2019-03-05 11:02:14
7420, 75, one dog ran over some girl., 71, 2019-03-05 07:18:02
7421, 75, some girl skipped from one car., 32, 2019-03-05 15:58:28
7422, 75, a dog walked under some car., 63, 2019-03-05 15:57:43
7423, 75, a town jumped from a town., 60, 2019-03-05 01:34:50
7424, 75, a dog skipped over some girl., 88, 2019-03-05 12:17:58
7425, 75, any town ran over one boy., 69, 2019-03-05 05:48:50
7426, 75, one girl drove on one girl., 34, 2019-03-05 18:11:27
7427, 75, one dog jumped from some car., 31, 2019-03-05 19:13:39
7428, 75, one dog jumped on any boy., 27, 2019-03-05 15:58:12
7429, 75, the town jumped on any town., 84, 2019-03-05 21:19:11
7430, 75, the dog walked to the dog., 79, 2019-03-05 21:17:43
7431, 75, a town drove over a boy., 61, 2019-03-05 11:47:21
7432, 75, one dog skipped on the dog., 63, 2019-03-05 08:34:59
7433, 75, some dog walked under one dog., 4, 2019-03-05 00:57:44
7434, 75, some town drove from a car., 7, 2019-03-05 02:55:54
7435, 75, a town ran under the dog., 37, 2019-03-05 14:04:33
7436, 75, one dog drove to the car., 74, 2019-03-05 05:35:46
7437, 75, the car ran under one boy., 66, 2019-03-05 18:51:26
7438, 75, any car walked from some car., 16, 2019-03-05 23:56:22
7439, 75, any car walked on some car., 9, 2019-03-05 02:58:50
7440, 75, a car drove to some town., 100, 2019-03-05 21:03:00
7441, 75, a dog walked from any boy., 99, 2019-03-05 11:49:40
7442, 75, one boy jumped from the girl., 65, 2019-03-06 12:28:27
7443, 75, some car skipped over any car., 20, 2019-03-06 00:21:45
7444, 75, one girl ran under any car., 42, 2019-03-06 00:22:09
7445, 75, a girl skipped from one car., 100, 2019-03-06 18:04:46
7446, 75, some girl jumped over the car., 7, 2019-03-06 05:56:01
7447, 75, any town skipped under any girl., 66, 2019-03-06 15:44:12
7448, 75, any town walked from any car., 19, 2019-03-06 15:12:30
7449, 75, the girl skipped on any girl., 78, 2019-03-06 03:17:26
7450, 75, a boy skipped on a dog., 24, 2019-03-06 21:46:56
7451, 75, some car drove under one dog., 43, 2019-03-06 01:19:52
7452, 75, some town jumped to any town., 36, 2019-03-06 12:29:37
7453, 75, the town walked over any dog., 71, 2019-03-06 06:46:58
7454, 75, the girl skipped on any dog., 87, 2019-03-06 14:48:09
7455, 75, one town ran under the boy., 40, 2019-03-06 15:24:41
7456, 75, some car skipped from any boy., 8, 2019-03-06 01:29:00
7457, 75, any car walked under one girl., 65, 2019-03-06 20:53:47
7458, 75, one boy ran under a dog., 78, 2019-03-06 09:39:17
7459, 75, some boy drove on any town., 94, 2019-03-06 20:54:16
7460, 75, the car skipped under one car., 32, 2019-03-06 03:18:20
7461, 75, the boy skipped from the car., 37, 2019-03-06 23:35:12
7462, 75, the girl ran on some car., 15, 2019-03-06 11:14:00
7463, 75, the dog skipped under a boy., 11, 2019-03-06 18:34:18
7464, 75, one girl ran from some car., 67, 2019-03-06 02:24:37
7465, 75, the car drove under one car., 54, 2019-03-06 06:08:05
7466, 75, the girl walked under the boy., 80, 2019-03-06 01:43:46
7467, 75, any dog walked over a dog., 81, 2019-03-06 19:07:06
7468, 75, the car ran from some town., 82, 2019-03-06 09:14:33
7469, 75, one boy jumped to the boy., 13, 2019-03-06 10:35:26
7470, 75, some boy ran over the boy., 78, 2019-03-06 06:23:15
7471, 75, one boy ran under the dog., 90, 2019-03-06 12:32:58
7472, 75, any car jumped on one car., 96, 2019-03-06 22:49:44
7473, 75, one town walked over a car., 80, 2019-03-06 00:36:23
7474, 75, any boy drove from some boy., 99, 2019-03-06 21:43:18
7475, 75, any car drove on the dog., 97, 2019-03-06 06:06:39
7476, 75, any dog drove on the girl., 73, 2019-03-06 03:13:38
7477, 75, any boy ran on any dog., 2, 2019-03-06 20:33:12
7478, 75, one dog walked over any town., 26, 2019-03-06 02:33:20
7479, 75, a dog drove on some dog., 59, 2019-03-06 20:18:35
7480, 75, the car jumped on the dog., 4, 2019-03-06 20:10:27
7481, 75, one car walked from the car., 18, 2019-03-06 09:38:15
7482, 75, one boy walked under some boy., 63, 2019-03-06 02:38:13
7483, 75, one girl ran under a town., 68, 2019-03-06 18:37:42
7484, 75, some dog drove to a car., 89, 2019-03-06 12:55:33
7485, 75, the girl ran under a car., 81, 2019-03-06 12:36:29
7486, 75, one boy ran under any girl., 21, 2019-03-06 18:50:19
7487, 75, any dog ran on the car., 28, 2019-03-06 19:13:42
7488, 75, some town walked under any dog., 51, 2019-03-06 16:43:35
7489, 75, a dog drove over any dog., 91, 2019-03-06 01:35:06
7490, 75, one dog jumped from one boy., 76, 2019-03-06 08:32:03
7491, 75, some boy jumped from some dog., 62, 2019-03-06 15:27:23
7492, 75, a dog ran under one town., 33, 2019-03-06 13:06:54
7493, 75, a town ran under a girl., 40, 2019-03-06 14:27:31
7494, 75, a dog jumped from any town., 51, 2019-03-06 17:56:53
7495, 75, some car jumped over some car., 29, 2019-03-06 12:08:28
7496, 75, the girl skipped over one boy., 68, 2019-03-06 11:28:06
7497, 75, some town walked from a boy., 42, 2019-03-06 16:57:17
7498, 75, any girl walked over some town., 39, 2019-03-06 06:29:25
7499, 75, some town jumped on one dog., 14, 2019-03-06 01:11:50
7500, 75, one dog walked from a boy., 79, 2019-03-06 20:46:44
7501, 76, any car walked to some girl., 23, 2019-03-06 11:28:35
7502, 76, one girl jumped from some town., 84, 2019-03-06 16:30:44
7503, 76, the dog drove under some boy., 93, 2019-03-06 21:28:48
7504, 76, a dog ran under the town., 44, 2019-03-06 07:37:12
7505, 76, any town drove to any boy., 86, 2019-03-06 21:29:48
7506, 76, a car jumped over a car., 17, 2019-03-06 22:31:06
7507, 76, one town walked over any girl., 72, 2019-03-06 02:27:36
7508, 76, a town jumped from one dog., 65, 2019-03-06 07:22:00
7509, 76, one dog walked from some girl., 63, 2019-03-06 04:58:02
7510, 76, some town ran under any girl., 19, 2019-03-06 22:27:41
7511, 76, some boy drove to the town., 7, 2019-03-06 08:55:22
7512, 76, the town skipped under some car., 87, 2019-03-06 10:42:30
7513, 76, one girl jumped under some boy., 63, 2019-03-06 23:49:37
7514, 76, any dog ran from one boy., 35, 2019-03-06 22:05:12
7515, 76, some dog skipped over the dog., 68, 2019-03-06 21:18:07
7516, 76, some town ran on any dog., 65, 2019-03-06 05:01:51
7517, 76, some boy ran on one girl., 29, 2019-03-06 09:11:35
7518, 76, some car jumped over the town., 81, 2019-03-06 04:59:58
7519, 76, any dog jumped on a dog., 70, 2019-03-06 23:24:12
7520, 76, one dog skipped to some boy., 1, 2019-03-06 06:20:43
7521, 76, one boy ran over some car., 40, 2019-03-06 17:51:46
7522, 76, one dog walked from the girl., 82, 2019-03-06 13:12:26
7523, 76, the boy drove to one town., 35, 2019-03-06 12:32:26
7524, 76, some dog walked on one dog., 78, 2019-03-06 14:36:36
7525, 76, the girl jumped under some girl., 98, 2019-03-06 22:55:45
7526, 76, the dog jumped from any boy., 23, 2019-03-06 06:58:40
7527, 76, the car walked on the girl., 59, 2019-03-06 18:27:40
7528, 76, a town skipped on a car., 35, 2019-03-06 18:18:57
7529, 76, a car walked on any car., 19, 2019-03-06 22:43:50
7530, 76, a girl skipped to any girl., 2, 2019-03-06 03:37:38
7531, 76, any car walked on the town., 48, 2019-03-06 21:25:09
7532, 76, any town drove over a girl., 99, 2019-03-06 12:14:48
7533, 76, some car walked over some car., 70, 2019-03-06 22:36:25
7534, 76, some dog jumped from one boy., 8, 2019-03-06 22:13:05
7535, 76, one car ran from one car., 33, 2019-03-06 03:35:33
7536, 76, some car walked from some girl., 3, 2019-03-06 03:00:21
7537, 76, a car jumped under any girl., 47, 2019-03-06 14:04:46
7538, 76, some town drove over the town., 38, 2019-03-06 12:28:54
7539, 76, the girl jumped from some town., 51, 2019-03-06 20:02:35
7540, 76, one town ran over a dog., 5, 2019-03-06 19:41:19
7541, 76, the girl drove under one town., 94, 2019-03-06 15:14:45
7542, 76, a boy drove on any car., 50, 2019-03-06 11:42:09
7543, 76, the dog skipped under the girl., 34, 2019-03-06 10:39:15
7544, 76, one town ran on any boy., 87, 2019-03-06 15:46:02
7545, 76, some dog skipped under any car., 97, 2019-03-06 08:00:06
7546, 76, some boy walked from one town., 24, 2019-03-06 00:59:11
7547, 76, one dog drove to the boy., 23, 2019-03-06 19:47:18
7548, 76, some boy drove under the dog., 88, 2019-03-06 23:39:43
7549, 76, the boy skipped under any car., 92, 2019-03-06 19:36:44
7550, 76, some dog ran on a car., 25, 2019-03-06 10:27:40
7551, 76, the dog jumped under some dog., 18, 2019-03-06 06:01:48
7552, 76, the boy walked from one car., 97, 2019-03-06 10:15:29
7553, 76, any car drove over any girl., 71, 2019-03-06 20:23:27
7554, 76, any boy drove to some dog., 55, 2019-03-06 22:15:07
7555, 76, the girl jumped from any car., 41, 2019-03-06 10:09:03
7556, 76, any town walked from a dog., 23, 2019-03-06 14:08:40
7557, 76, one dog jumped under the girl., 5, 2019-03-06 17:20:30
7558, 76, a girl jumped from some car., 83, 2019-03-06 00:17:19
7559, 76, any car walked on one boy., 63, 2019-03-06 20:59:31
7560, 76, one car ran under one boy., 57, 2019-03-06 06:15:56
7561, 76, the girl walked from a boy., 2, 2019-03-06 09:41:52
7562, 76, any car walked from the dog., 2, 2019-03-06 15:57:14
7563, 76, one town ran over a boy., 3, 2019-03-06 04:07:21
7564, 76, some boy skipped to some girl., 97, 2019-03-07 06:36:02
7565, 76, one car jumped on one car., 54, 2019-03-07 02:04:37
7566, 76, one boy skipped over any dog., 88, 2019-03-07 16:26:40
7567, 76, the girl ran from any boy., 94, 2019-03-07 04:46:50
7568, 76, the girl drove over a boy., 66, 2019-03-07 14:37:01
7569, 76, one town jumped under a boy., 36, 2019-03-07 17:56:07
7570, 76, some car jumped over some car., 50, 2019-03-07 23:30:58
7571, 76, some town ran under the girl., 85, 2019-03-07 02:51:32
7572, 76, a girl walked on some boy., 65, 2019-03-07 10:38:28
7573, 76, a boy jumped over any car., 34, 2019-03-07 17:52:08
7574, 76, one dog ran on one girl., 28, 2019-03-07 08:01:34
7575, 76, the boy ran under any boy., 7, 2019-03-07 18:04:39
7576, 76, the dog ran under any boy., 51, 2019-03-07 07:24:04
7577, 76, some girl skipped from some dog., 42, 2019-03-07 22:10:21
7578, 76, any boy ran on some dog., 42, 2019-03-07 13:01:09
7579, 76, the car walked on the town., 71, 2019-03-07 16:20:00
7580, 76, a town jumped over the car., 12, 2019-03-07 05:13:10
7581, 76, one town ran from one girl., 94, 2019-03-07 09:02:04
7582, 76, some girl jumped under some boy., 92, 2019-03-07 21:54:33
7583, 76, some boy drove under the girl., 89, 2019-03-07 15:11:16
7584, 76, any dog drove over the dog., 26, 2019-03-07 09:05:39
7585, 76, one girl walked from one girl., 43, 2019-03-07 14:45:25
7586, 76, any car jumped to one car., 23, 2019-03-07 14:38:42
7587, 76, a car drove over the car., 96, 2019-03-07 14:14:20
7588, 76, some boy drove under any car., 66, 2019-03-07 21:51:51
7589, 76, a girl jumped to some girl., 70, 2019-03-07 02:34:00
7590, 76, one boy drove over any car., 23, 2019-03-07 23:22:54
7591, 76, any car drove under some car., 7, 2019-03-07 14:51:14
7592, 76, a car walked under any town., 52, 2019-03-07 18:02:46
7593, 76, the town ran from one dog., 82, 2019-03-07 21:22:50
7594, 76, one dog walked under the girl., 1, 2019-03-07 03:56:24
7595, 76, a dog jumped from the boy., 23, 2019-03-07 02:47:51
7596, 76, any car walked on a car., 18, 2019-03-07 07:29:28
7597, 76, a town drove on some dog., 73, 2019-03-07 15:17:22
7598, 76, one girl ran to one boy., 10, 2019-03-07 13:40:29
7599, 76, some car walked to some town., 81, 2019-03-07 16:53:19
7600, 76, some car skipped from a dog., 91, 2019-03-07 22:00:17
